wnid,name,image_pos,image_idx,corruption,family,severity,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_edge_density,corr_edge_density,delta_edge_density,abs_delta_edge_density,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
n07614500,ice_cream,0,184,brightness,weather,3,0.3724963963031769,0.5514461994171143,0.17894980311393738,0.17894980311393738,0.30182477831840515,0.2787218391895294,-0.023102939128875732,0.023102939128875732,0.025447992607951164,0.015838099643588066,-0.009609892964363098,0.009609892964363098,0.061977263540029526,0.06276484578847885,0.0007875822484493256,0.0007875822484493256,0.061977263540029526,0.06276484578847885,0.0007875822484493256,0.0007875822484493256,5.5735063272692535,5.6333057943872165,0.05979946711796291,0.05979946711796291,0.3692229986190796,0.37137606739997864,0.002153068780899048,0.002153068780899048,0.15731585025787354,0.2709304690361023,0.11361461877822876,0.11361461877822876
n07614500,ice_cream,0,184,brightness,weather,4,0.3724963963031769,0.5974572896957397,0.22496089339256287,0.22496089339256287,0.30182477831840515,0.25976255536079407,-0.042062222957611084,0.042062222957611084,0.025447992607951164,0.014467461965978146,-0.010980530641973019,0.010980530641973019,0.061977263540029526,0.06201639026403427,3.9126724004745483e-05,3.9126724004745483e-05,0.061977263540029526,0.06201639026403427,3.9126724004745483e-05,3.9126724004745483e-05,5.5735063272692535,5.5934540629698155,0.019947735700561964,0.019947735700561964,0.3692229986190796,0.37197810411453247,0.002755105495452881,0.002755105495452881,0.15731585025787354,0.31221795082092285,0.15490210056304932,0.15490210056304932
n07614500,ice_cream,0,184,brightness,weather,5,0.3724963963031769,0.6378363966941833,0.26534000039100647,0.26534000039100647,0.30182477831840515,0.24063730239868164,-0.06118747591972351,0.06118747591972351,0.025447992607951164,0.013724971562623978,-0.011723021045327187,0.011723021045327187,0.061977263540029526,0.06124068796634674,-0.000736575573682785,0.000736575573682785,0.061977263540029526,0.06124068796634674,-0.000736575573682785,0.000736575573682785,5.5735063272692535,5.554918479419946,-0.018587847849307337,0.018587847849307337,0.3692229986190796,0.3714878261089325,0.0022648274898529053,0.0022648274898529053,0.15731585025787354,0.35175591707229614,0.1944400668144226,0.1944400668144226
n07614500,ice_cream,0,184,contrast,digital,1,0.3724963963031769,0.3705277442932129,-0.0019686520099639893,0.0019686520099639893,0.30182477831840515,0.12070101499557495,-0.1811237633228302,0.1811237633228302,0.025447992607951164,0.006166811101138592,-0.019281181506812572,0.019281181506812572,0.061977263540029526,0.02481386438012123,-0.037163399159908295,0.037163399159908295,0.061977263540029526,0.02481386438012123,-0.037163399159908295,0.037163399159908295,5.5735063272692535,4.366516264733825,-1.2069900625354286,1.2069900625354286,0.3692229986190796,0.1860276311635971,-0.18319536745548248,0.18319536745548248,0.15731585025787354,0.07472887635231018,-0.08258697390556335,0.08258697390556335
n07614500,ice_cream,0,184,contrast,digital,2,0.3724963963031769,0.37039411067962646,-0.002102285623550415,0.002102285623550415,0.30182477831840515,0.09064261615276337,-0.21118216216564178,0.21118216216564178,0.025447992607951164,0.003622304880991578,-0.021825687726959586,0.021825687726959586,0.061977263540029526,0.01865093596279621,-0.043326327577233315,0.043326327577233315,0.061977263540029526,0.01865093596279621,-0.043326327577233315,0.043326327577233315,5.5735063272692535,4.06638057284238,-1.5071257544268732,1.5071257544268732,0.3692229986190796,0.17319609224796295,-0.19602690637111664,0.19602690637111664,0.15731585025787354,0.060784272849559784,-0.09653157740831375,0.09653157740831375
n07614500,ice_cream,0,184,contrast,digital,3,0.3724963963031769,0.37059101462364197,-0.0019053816795349121,0.0019053816795349121,0.30182477831840515,0.060377396643161774,-0.24144738167524338,0.24144738167524338,0.025447992607951164,0.0016642350237816572,-0.023783757584169507,0.023783757584169507,0.061977263540029526,0.012431026436388493,-0.04954623710364103,0.04954623710364103,0.061977263540029526,0.012431026436388493,-0.04954623710364103,0.04954623710364103,5.5735063272692535,3.6012594108305085,-1.972246916438745,1.972246916438745,0.3692229986190796,0.1628556251525879,-0.2063673734664917,0.2063673734664917,0.15731585025787354,0.04700223356485367,-0.11031361669301987,0.11031361669301987
n07614500,ice_cream,0,184,contrast,digital,4,0.3724963963031769,0.3705054223537445,-0.001990973949432373,0.001990973949432373,0.30182477831840515,0.03024616837501526,-0.2715786099433899,0.2715786099433899,0.025447992607951164,0.000427637918619439,-0.025020354689331725,0.025020354689331725,0.061977263540029526,0.0062443348579108715,-0.055732928682118654,0.055732928682118654,0.061977263540029526,0.0062443348579108715,-0.055732928682118654,0.055732928682118654,5.5735063272692535,2.625888655508618,-2.9476176717606357,2.9476176717606357,0.3692229986190796,0.15723228454589844,-0.21199071407318115,0.21199071407318115,0.15731585025787354,0.03341320902109146,-0.12390264123678207,0.12390264123678207
n07614500,ice_cream,0,184,contrast,digital,5,0.3724963963031769,0.3705918788909912,-0.001904517412185669,0.001904517412185669,0.30182477831840515,0.014972992241382599,-0.28685178607702255,0.28685178607702255,0.025447992607951164,0.00010863465286092833,-0.025339357955090236,0.025339357955090236,0.061977263540029526,0.003113973420113325,-0.0588632901199162,0.0588632901199162,0.061977263540029526,0.003113973420113325,-0.0588632901199162,0.0588632901199162,5.5735063272692535,1.936717209186216,-3.636789118083038,3.636789118083038,0.3692229986190796,0.1535506546497345,-0.2156723439693451,0.2156723439693451,0.15731585025787354,0.026565995067358017,-0.13074985519051552,0.13074985519051552
n07614500,ice_cream,0,184,elastic_transform,digital,1,0.3724963963031769,0.370930016040802,-0.001566380262374878,0.001566380262374878,0.30182477831840515,0.29717910289764404,-0.004645675420761108,0.004645675420761108,0.025447992607951164,0.023365981876850128,-0.002082010731101036,0.002082010731101036,0.061977263540029526,0.0593460388481617,-0.0026312246918678284,0.0026312246918678284,0.061977263540029526,0.0593460388481617,-0.0026312246918678284,0.0026312246918678284,5.5735063272692535,5.584221242345218,0.010714915075964448,0.010714915075964448,0.3692229986190796,0.362642765045166,-0.006580233573913574,0.006580233573913574,0.15731585025787354,0.1554524004459381,-0.0018634498119354248,0.0018634498119354248
n07614500,ice_cream,0,184,elastic_transform,digital,2,0.3724963963031769,0.3699379861354828,-0.002558410167694092,0.002558410167694092,0.30182477831840515,0.29867681860923767,-0.0031479597091674805,0.0031479597091674805,0.025447992607951164,0.02468995936214924,-0.0007580332458019257,0.0007580332458019257,0.061977263540029526,0.05965995788574219,-0.0023173056542873383,0.0023173056542873383,0.061977263540029526,0.05965995788574219,-0.0023173056542873383,0.0023173056542873383,5.5735063272692535,5.576778983185106,0.0032726559158522406,0.0032726559158522406,0.3692229986190796,0.36397936940193176,-0.005243629217147827,0.005243629217147827,0.15731585025787354,0.15394268929958344,-0.0033731609582901,0.0033731609582901
n07614500,ice_cream,0,184,elastic_transform,digital,3,0.3724963963031769,0.3690919578075409,-0.0034044384956359863,0.0034044384956359863,0.30182477831840515,0.2984090745449066,-0.003415703773498535,0.003415703773498535,0.025447992607951164,0.029462827369570732,0.004014834761619568,0.004014834761619568,0.061977263540029526,0.06248548999428749,0.0005082264542579651,0.0005082264542579651,0.061977263540029526,0.06248548999428749,0.0005082264542579651,0.0005082264542579651,5.5735063272692535,5.577838080184423,0.004331752915169851,0.004331752915169851,0.3692229986190796,0.3640884459018707,-0.005134552717208862,0.005134552717208862,0.15731585025787354,0.15569636225700378,-0.001619488000869751,0.001619488000869751
n07614500,ice_cream,0,184,elastic_transform,digital,4,0.3724963963031769,0.37241417169570923,-8.222460746765137e-05,8.222460746765137e-05,0.30182477831840515,0.2977522611618042,-0.004072517156600952,0.004072517156600952,0.025447992607951164,0.031991906464099884,0.00654391385614872,0.00654391385614872,0.061977263540029526,0.06468192487955093,0.002704661339521408,0.002704661339521408,0.061977263540029526,0.06468192487955093,0.002704661339521408,0.002704661339521408,5.5735063272692535,5.581820471763012,0.008314144493758668,0.008314144493758668,0.3692229986190796,0.36055314540863037,-0.008669853210449219,0.008669853210449219,0.15731585025787354,0.15471450984477997,-0.002601340413093567,0.002601340413093567
n07614500,ice_cream,0,184,elastic_transform,digital,5,0.3724963963031769,0.3763088285923004,0.003812432289123535,0.003812432289123535,0.30182477831840515,0.2964780032634735,-0.005346775054931641,0.005346775054931641,0.025447992607951164,0.037186361849308014,0.01173836924135685,0.01173836924135685,0.061977263540029526,0.0693427175283432,0.007365453988313675,0.007365453988313675,0.061977263540029526,0.0693427175283432,0.007365453988313675,0.007365453988313675,5.5735063272692535,5.596399222683501,0.022892895414247327,0.022892895414247327,0.3692229986190796,0.3578242063522339,-0.011398792266845703,0.011398792266845703,0.15731585025787354,0.15204375982284546,-0.005272090435028076,0.005272090435028076
n07614500,ice_cream,0,184,pixelate,digital,1,0.3724963963031769,0.3739892244338989,0.001492828130722046,0.001492828130722046,0.30182477831840515,0.29786181449890137,-0.003962963819503784,0.003962963819503784,0.025447992607951164,0.02301771566271782,-0.002430276945233345,0.002430276945233345,0.061977263540029526,0.05740070715546608,-0.004576556384563446,0.004576556384563446,0.061977263540029526,0.05740070715546608,-0.004576556384563446,0.004576556384563446,5.5735063272692535,5.610078911842648,0.03657258457339463,0.03657258457339463,0.3692229986190796,0.3555659353733063,-0.013657063245773315,0.013657063245773315,0.15731585025787354,0.15490350127220154,-0.002412348985671997,0.002412348985671997
n07614500,ice_cream,0,184,pixelate,digital,2,0.3724963963031769,0.37434908747673035,0.0018526911735534668,0.0018526911735534668,0.30182477831840515,0.2966556251049042,-0.0051691532135009766,0.0051691532135009766,0.025447992607951164,0.022139225155115128,-0.0033087674528360367,0.0033087674528360367,0.061977263540029526,0.05670442804694176,-0.0052728354930877686,0.0052728354930877686,0.061977263540029526,0.05670442804694176,-0.0052728354930877686,0.0052728354930877686,5.5735063272692535,5.6248711951851575,0.051364867915904,0.051364867915904,0.3692229986190796,0.35060399770736694,-0.018619000911712646,0.018619000911712646,0.15731585025787354,0.15435802936553955,-0.0029578208923339844,0.0029578208923339844
n07614500,ice_cream,0,184,pixelate,digital,3,0.3724963963031769,0.37320879101753235,0.0007123947143554688,0.0007123947143554688,0.30182477831840515,0.2932594120502472,-0.008565366268157959,0.008565366268157959,0.025447992607951164,0.022348802536725998,-0.0030991900712251663,0.0030991900712251663,0.061977263540029526,0.05437130853533745,-0.007605955004692078,0.007605955004692078,0.061977263540029526,0.05437130853533745,-0.007605955004692078,0.007605955004692078,5.5735063272692535,5.63020562848654,0.056699301217286724,0.056699301217286724,0.3692229986190796,0.3483307957649231,-0.020892202854156494,0.020892202854156494,0.15731585025787354,0.15267467498779297,-0.004641175270080566,0.004641175270080566
n07614500,ice_cream,0,184,pixelate,digital,4,0.3724963963031769,0.3728531301021576,0.0003567337989807129,0.0003567337989807129,0.30182477831840515,0.28826144337654114,-0.013563334941864014,0.013563334941864014,0.025447992607951164,0.023549076169729233,-0.0018989164382219315,0.0018989164382219315,0.061977263540029526,0.050185780972242355,-0.01179148256778717,0.01179148256778717,0.061977263540029526,0.050185780972242355,-0.01179148256778717,0.01179148256778717,5.5735063272692535,5.647287926947527,0.07378159967827358,0.07378159967827358,0.3692229986190796,0.346341073513031,-0.022881925106048584,0.022881925106048584,0.15731585025787354,0.15044333040714264,-0.006872519850730896,0.006872519850730896
n07614500,ice_cream,0,184,pixelate,digital,5,0.3724963963031769,0.3734123110771179,0.00091591477394104,0.00091591477394104,0.30182477831840515,0.2848130762577057,-0.017011702060699463,0.017011702060699463,0.025447992607951164,0.023890692740678787,-0.001557299867272377,0.001557299867272377,0.061977263540029526,0.04666712507605553,-0.015310138463973999,0.015310138463973999,0.061977263540029526,0.04666712507605553,-0.015310138463973999,0.015310138463973999,5.5735063272692535,5.669005112495544,0.0954987852262903,0.0954987852262903,0.3692229986190796,0.33784765005111694,-0.031375348567962646,0.031375348567962646,0.15731585025787354,0.14886480569839478,-0.00845104455947876,0.00845104455947876
n07614500,ice_cream,0,184,jpeg_compression,digital,1,0.3724963963031769,0.37408334016799927,0.0015869438648223877,0.0015869438648223877,0.30182477831840515,0.29951703548431396,-0.0023077428340911865,0.0023077428340911865,0.025447992607951164,0.024295607581734657,-0.001152385026216507,0.001152385026216507,0.061977263540029526,0.06324483454227448,0.0012675710022449493,0.0012675710022449493,0.061977263540029526,0.06324483454227448,0.0012675710022449493,0.0012675710022449493,5.5735063272692535,5.647395247356522,0.07388892008726877,0.07388892008726877,0.3692229986190796,0.3959679901599884,0.026744991540908813,0.026744991540908813,0.15731585025787354,0.14455872774124146,-0.01275712251663208,0.01275712251663208
n07614500,ice_cream,0,184,jpeg_compression,digital,2,0.3724963963031769,0.3742017447948456,0.0017053484916687012,0.0017053484916687012,0.30182477831840515,0.29899975657463074,-0.002825021743774414,0.002825021743774414,0.025447992607951164,0.023825420066714287,-0.0016225725412368774,0.0016225725412368774,0.061977263540029526,0.06298767030239105,0.0010104067623615265,0.0010104067623615265,0.061977263540029526,0.06298767030239105,0.0010104067623615265,0.0010104067623615265,5.5735063272692535,5.65006452252634,0.0765581952570864,0.0765581952570864,0.3692229986190796,0.3911680579185486,0.021945059299468994,0.021945059299468994,0.15731585025787354,0.1473546177148819,-0.009961232542991638,0.009961232542991638
n07614500,ice_cream,0,184,jpeg_compression,digital,3,0.3724963963031769,0.3746524453163147,0.0021560490131378174,0.0021560490131378174,0.30182477831840515,0.29834726452827454,-0.0034775137901306152,0.0034775137901306152,0.025447992607951164,0.023611225187778473,-0.0018367674201726913,0.0018367674201726913,0.061977263540029526,0.06306031346321106,0.0010830499231815338,0.0010830499231815338,0.061977263540029526,0.06306031346321106,0.0010830499231815338,0.0010830499231815338,5.5735063272692535,5.651851519137173,0.07834519186791944,0.07834519186791944,0.3692229986190796,0.3707495629787445,0.001526564359664917,0.001526564359664917,0.15731585025787354,0.14300088584423065,-0.014314964413642883,0.014314964413642883
n07614500,ice_cream,0,184,jpeg_compression,digital,4,0.3724963963031769,0.3754163980484009,0.002920001745223999,0.002920001745223999,0.30182477831840515,0.2985953688621521,-0.0032294094562530518,0.0032294094562530518,0.025447992607951164,0.023342274129390717,-0.0021057184785604477,0.0021057184785604477,0.061977263540029526,0.06320948153734207,0.0012322179973125458,0.0012322179973125458,0.061977263540029526,0.06320948153734207,0.0012322179973125458,0.0012322179973125458,5.5735063272692535,5.653309424245039,0.07980309697578569,0.07980309697578569,0.3692229986190796,0.33603525161743164,-0.03318774700164795,0.03318774700164795,0.15731585025787354,0.14395567774772644,-0.013360172510147095,0.013360172510147095
n07614500,ice_cream,0,184,jpeg_compression,digital,5,0.3724963963031769,0.3737472593784332,0.0012508630752563477,0.0012508630752563477,0.30182477831840515,0.2991489768028259,-0.0026758015155792236,0.0026758015155792236,0.025447992607951164,0.022971894592046738,-0.0024760980159044266,0.0024760980159044266,0.061977263540029526,0.06295344233512878,0.0009761787950992584,0.0009761787950992584,0.061977263540029526,0.06295344233512878,0.0009761787950992584,0.0009761787950992584,5.5735063272692535,5.564781935566531,-0.008724391702722656,0.008724391702722656,0.3692229986190796,0.2648359537124634,-0.10438704490661621,0.10438704490661621,0.15731585025787354,0.1419069916009903,-0.01540885865688324,0.01540885865688324
n03899768,patio,0,1538,gaussian_noise,noise,1,0.44739967584609985,0.4455391764640808,-0.001860499382019043,0.001860499382019043,0.26076066493988037,0.26453524827957153,0.003774583339691162,0.003774583339691162,0.026732034981250763,0.03594570234417915,0.00921366736292839,0.00921366736292839,0.05763908848166466,0.08204103261232376,0.024401944130659103,0.024401944130659103,0.05763908848166466,0.08204103261232376,0.024401944130659103,0.024401944130659103,5.445182990002064,5.751097789599008,0.3059147995969438,0.3059147995969438,0.29201626777648926,0.4352581202983856,0.14324185252189636,0.14324185252189636,0.16356031596660614,0.21893958747386932,0.055379271507263184,0.055379271507263184
n03899768,patio,0,1538,gaussian_noise,noise,2,0.44739967584609985,0.44594234228134155,-0.0014573335647583008,0.0014573335647583008,0.26076066493988037,0.2661644518375397,0.005403786897659302,0.005403786897659302,0.026732034981250763,0.04579240083694458,0.019060365855693817,0.019060365855693817,0.05763908848166466,0.09746866673231125,0.03982957825064659,0.03982957825064659,0.05763908848166466,0.09746866673231125,0.03982957825064659,0.03982957825064659,5.445182990002064,5.844552532221131,0.39936954221906706,0.39936954221906706,0.29201626777648926,0.5070205926895142,0.2150043249130249,0.2150043249130249,0.16356031596660614,0.26625576615333557,0.10269545018672943,0.10269545018672943
n03899768,patio,0,1538,gaussian_noise,noise,3,0.44739967584609985,0.4482158422470093,0.0008161664009094238,0.0008161664009094238,0.26076066493988037,0.26990216970443726,0.009141504764556885,0.009141504764556885,0.026732034981250763,0.06484808772802353,0.038116052746772766,0.038116052746772766,0.05763908848166466,0.12012314051389694,0.062484052032232285,0.062484052032232285,0.05763908848166466,0.12012314051389694,0.062484052032232285,0.062484052032232285,5.445182990002064,5.926767009557382,0.48158401955531804,0.48158401955531804,0.29201626777648926,0.5870248079299927,0.2950085401535034,0.2950085401535034,0.16356031596660614,0.33928295969963074,0.1757226437330246,0.1757226437330246
n03899768,patio,0,1538,gaussian_noise,noise,4,0.44739967584609985,0.45197346806526184,0.004573792219161987,0.004573792219161987,0.26076066493988037,0.2722660303115845,0.011505365371704102,0.011505365371704102,0.026732034981250763,0.09352853149175644,0.06679649651050568,0.06679649651050568,0.05763908848166466,0.1475411206483841,0.08990203216671944,0.08990203216671944,0.05763908848166466,0.1475411206483841,0.08990203216671944,0.08990203216671944,5.445182990002064,5.959720591217377,0.5145376012153129,0.5145376012153129,0.29201626777648926,0.6592869162559509,0.36727064847946167,0.36727064847946167,0.16356031596660614,0.43192335963249207,0.2683630436658859,0.2683630436658859
n03899768,patio,0,1538,gaussian_noise,noise,5,0.44739967584609985,0.457754522562027,0.010354846715927124,0.010354846715927124,0.26076066493988037,0.2754664421081543,0.014705777168273926,0.014705777168273926,0.026732034981250763,0.13716118037700653,0.11042914539575577,0.11042914539575577,0.05763908848166466,0.1825702041387558,0.12493111565709114,0.12493111565709114,0.05763908848166466,0.1825702041387558,0.12493111565709114,0.12493111565709114,5.445182990002064,5.970186923205624,0.5250039332035596,0.5250039332035596,0.29201626777648926,0.7259794473648071,0.43396317958831787,0.43396317958831787,0.16356031596660614,0.5482621192932129,0.38470180332660675,0.38470180332660675
n03899768,patio,0,1538,shot_noise,noise,1,0.44739967584609985,0.4440228343009949,-0.0033768415451049805,0.0033768415451049805,0.26076066493988037,0.26385757327079773,0.0030969083309173584,0.0030969083309173584,0.026732034981250763,0.036794986575841904,0.01006295159459114,0.01006295159459114,0.05763908848166466,0.08276227861642838,0.025123190134763718,0.025123190134763718,0.05763908848166466,0.08276227861642838,0.025123190134763718,0.025123190134763718,5.445182990002064,5.745353984269891,0.3001709942678268,0.3001709942678268,0.29201626777648926,0.39733874797821045,0.10532248020172119,0.10532248020172119,0.16356031596660614,0.22376497089862823,0.060204654932022095,0.060204654932022095
n03899768,patio,0,1538,shot_noise,noise,2,0.44739967584609985,0.44053396582603455,-0.006865710020065308,0.006865710020065308,0.26076066493988037,0.26690948009490967,0.006148815155029297,0.006148815155029297,0.026732034981250763,0.049888476729393005,0.023156441748142242,0.023156441748142242,0.05763908848166466,0.1004679799079895,0.042828891426324844,0.042828891426324844,0.05763908848166466,0.1004679799079895,0.042828891426324844,0.042828891426324844,5.445182990002064,5.831568436342451,0.38638544634038663,0.38638544634038663,0.29201626777648926,0.48010364174842834,0.1880873739719391,0.1880873739719391,0.16356031596660614,0.27920597791671753,0.11564566195011139,0.11564566195011139
n03899768,patio,0,1538,shot_noise,noise,3,0.44739967584609985,0.43401095271110535,-0.013388723134994507,0.013388723134994507,0.26076066493988037,0.2701956331729889,0.00943496823310852,0.00943496823310852,0.026732034981250763,0.07074286788702011,0.04401083290576935,0.04401083290576935,0.05763908848166466,0.1214374452829361,0.06379835680127144,0.06379835680127144,0.05763908848166466,0.1214374452829361,0.06379835680127144,0.06379835680127144,5.445182990002064,5.889065743343899,0.4438827533418346,0.4438827533418346,0.29201626777648926,0.5747112035751343,0.282694935798645,0.282694935798645,0.16356031596660614,0.3531692326068878,0.18960891664028168,0.18960891664028168
n03899768,patio,0,1538,shot_noise,noise,4,0.44739967584609985,0.4188021421432495,-0.028597533702850342,0.028597533702850342,0.26076066493988037,0.2795368432998657,0.01877617835998535,0.01877617835998535,0.026732034981250763,0.12204840779304504,0.09531637281179428,0.09531637281179428,0.05763908848166466,0.1592363864183426,0.10159729793667793,0.10159729793667793,0.05763908848166466,0.1592363864183426,0.10159729793667793,0.10159729793667793,5.445182990002064,5.75007447980925,0.3048914898071855,0.3048914898071855,0.29201626777648926,0.6804419755935669,0.38842570781707764,0.38842570781707764,0.16356031596660614,0.47970888018608093,0.3161485642194748,0.3161485642194748
n03899768,patio,0,1538,shot_noise,noise,5,0.44739967584609985,0.4027741849422455,-0.04462549090385437,0.04462549090385437,0.26076066493988037,0.2902262508869171,0.029465585947036743,0.029465585947036743,0.026732034981250763,0.17477120459079742,0.14803916960954666,0.14803916960954666,0.05763908848166466,0.1885807067155838,0.13094161823391914,0.13094161823391914,0.05763908848166466,0.1885807067155838,0.13094161823391914,0.13094161823391914,5.445182990002064,5.179032707944009,-0.2661502820580557,0.2661502820580557,0.29201626777648926,0.7028356790542603,0.410819411277771,0.410819411277771,0.16356031596660614,0.5774703025817871,0.41390998661518097,0.41390998661518097
n03899768,patio,0,1538,impulse_noise,noise,1,0.44739967584609985,0.44928279519081116,0.0018831193447113037,0.0018831193447113037,0.26076066493988037,0.2612663507461548,0.0005056858062744141,0.0005056858062744141,0.026732034981250763,0.04083928093314171,0.014107245951890945,0.014107245951890945,0.05763908848166466,0.07671990245580673,0.019080813974142075,0.019080813974142075,0.05763908848166466,0.07671990245580673,0.019080813974142075,0.019080813974142075,5.445182990002064,5.526164787523077,0.08098179752101231,0.08098179752101231,0.29201626777648926,0.3379687964916229,0.04595252871513367,0.04595252871513367,0.16356031596660614,0.24746733903884888,0.08390702307224274,0.08390702307224274
n03899768,patio,0,1538,impulse_noise,noise,2,0.44739967584609985,0.450399786233902,0.003000110387802124,0.003000110387802124,0.26076066493988037,0.2624136507511139,0.0016529858112335205,0.0016529858112335205,0.026732034981250763,0.05305521935224533,0.026323184370994568,0.026323184370994568,0.05763908848166466,0.0917636975646019,0.03412460908293724,0.03412460908293724,0.05763908848166466,0.0917636975646019,0.03412460908293724,0.03412460908293724,5.445182990002064,5.590184137269878,0.14500114726781366,0.14500114726781366,0.29201626777648926,0.3780052661895752,0.08598899841308594,0.08598899841308594,0.16356031596660614,0.3015492558479309,0.13798893988132477,0.13798893988132477
n03899768,patio,0,1538,impulse_noise,noise,3,0.44739967584609985,0.4516805112361908,0.004280835390090942,0.004280835390090942,0.26076066493988037,0.2629423439502716,0.0021816790103912354,0.0021816790103912354,0.026732034981250763,0.0655902624130249,0.03885822743177414,0.03885822743177414,0.05763908848166466,0.10620822757482529,0.04856913909316063,0.04856913909316063,0.05763908848166466,0.10620822757482529,0.04856913909316063,0.04856913909316063,5.445182990002064,5.63772573722288,0.19254274722081544,0.19254274722081544,0.29201626777648926,0.4193583130836487,0.12734204530715942,0.12734204530715942,0.16356031596660614,0.35083043575286865,0.1872701197862625,0.1872701197862625
n03899768,patio,0,1538,impulse_noise,noise,4,0.44739967584609985,0.4574722647666931,0.010072588920593262,0.010072588920593262,0.26076066493988037,0.2655736804008484,0.004813015460968018,0.004813015460968018,0.026732034981250763,0.09962812811136246,0.0728960931301117,0.0728960931301117,0.05763908848166466,0.14173048734664917,0.08409139886498451,0.08409139886498451,0.05763908848166466,0.14173048734664917,0.08409139886498451,0.08409139886498451,5.445182990002064,5.748836108029504,0.30365311802744,0.30365311802744,0.29201626777648926,0.5175017714500427,0.22548550367355347,0.22548550367355347,0.16356031596660614,0.459808349609375,0.29624803364276886,0.29624803364276886
n03899768,patio,0,1538,impulse_noise,noise,5,0.44739967584609985,0.461666077375412,0.014266401529312134,0.014266401529312134,0.26076066493988037,0.2697235643863678,0.008962899446487427,0.008962899446487427,0.026732034981250763,0.13589400053024292,0.10916196554899216,0.10916196554899216,0.05763908848166466,0.1743944138288498,0.11675532534718513,0.11675532534718513,0.05763908848166466,0.1743944138288498,0.11675532534718513,0.11675532534718513,5.445182990002064,5.834190296906167,0.38900730690410246,0.38900730690410246,0.29201626777648926,0.6179393529891968,0.3259230852127075,0.3259230852127075,0.16356031596660614,0.5561373233795166,0.39257700741291046,0.39257700741291046
n03899768,patio,0,1538,defocus_blur,blur,1,0.44739967584609985,0.4453473687171936,-0.00205230712890625,0.00205230712890625,0.26076066493988037,0.23779213428497314,-0.022968530654907227,0.022968530654907227,0.026732034981250763,0.0021901624277234077,-0.024541872553527355,0.024541872553527355,0.05763908848166466,0.026636209338903427,-0.03100287914276123,0.03100287914276123,0.05763908848166466,0.026636209338903427,-0.03100287914276123,0.03100287914276123,5.445182990002064,5.373676669831198,-0.07150632017086611,0.07150632017086611,0.29201626777648926,0.2810781002044678,-0.010938167572021484,0.010938167572021484,0.16356031596660614,0.1551104187965393,-0.008449897170066833,0.008449897170066833
n03899768,patio,0,1538,defocus_blur,blur,2,0.44739967584609985,0.4454258382320404,-0.0019738376140594482,0.0019738376140594482,0.26076066493988037,0.23233285546302795,-0.028427809476852417,0.028427809476852417,0.026732034981250763,0.0012767506996169686,-0.025455284281633794,0.025455284281633794,0.05763908848166466,0.021590707823634148,-0.03604838065803051,0.03604838065803051,0.05763908848166466,0.021590707823634148,-0.03604838065803051,0.03604838065803051,5.445182990002064,5.369627295039834,-0.07555569496223047,0.07555569496223047,0.29201626777648926,0.27898702025413513,-0.013029247522354126,0.013029247522354126,0.16356031596660614,0.15309619903564453,-0.010464116930961609,0.010464116930961609
n03899768,patio,0,1538,defocus_blur,blur,3,0.44739967584609985,0.44543617963790894,-0.001963496208190918,0.001963496208190918,0.26076066493988037,0.22375312447547913,-0.037007540464401245,0.037007540464401245,0.026732034981250763,0.0011807397240772843,-0.02555129525717348,0.02555129525717348,0.05763908848166466,0.015551138669252396,-0.04208794981241226,0.04208794981241226,0.05763908848166466,0.015551138669252396,-0.04208794981241226,0.04208794981241226,5.445182990002064,5.330073271624424,-0.11510971837764039,0.11510971837764039,0.29201626777648926,0.2756770849227905,-0.01633918285369873,0.01633918285369873,0.16356031596660614,0.15000475943088531,-0.013555556535720825,0.013555556535720825
n03899768,patio,0,1538,defocus_blur,blur,4,0.44739967584609985,0.45124953985214233,0.0038498640060424805,0.0038498640060424805,0.26076066493988037,0.22023905813694,-0.04052160680294037,0.04052160680294037,0.026732034981250763,0.0011268712114542723,-0.02560516376979649,0.02560516376979649,0.05763908848166466,0.01286974735558033,-0.04476934112608433,0.04476934112608433,0.05763908848166466,0.01286974735558033,-0.04476934112608433,0.04476934112608433,5.445182990002064,5.3031312378271265,-0.14205175217493782,0.14205175217493782,0.29201626777648926,0.2728171944618225,-0.019199073314666748,0.019199073314666748,0.16356031596660614,0.1496914178133011,-0.013868898153305054,0.013868898153305054
