wnid,n_img,brightness,contrast,colorfulness,saturation,hf_ratio,edge_strength,entropy
n03584254,25,0.5051827588677407,0.22865473687648774,0.14739985831081867,0.24934315450489522,0.010686986213549972,0.026087478660047056,6.775724139991912
n03584829,25,0.6041415774822235,0.21194544196128845,0.14946320854127407,0.21699417591094972,0.006702522293198854,0.026190563403069973,6.637004062844795
n03590841,25,0.1796416686475277,0.17365121454000473,0.33019020736217497,0.6832172405719757,0.01994397019268945,0.018459061961621046,6.257535546929193
n03594734,25,0.4538708466291428,0.19222894310951233,0.15875452652573585,0.26592505902051927,0.01605809777509421,0.04009654216468334,7.142441639280545
n03594945,25,0.4137784880399704,0.25902428925037385,0.13905954107642174,0.24116668969392777,0.025812365505844356,0.04890762887895107,7.405077342814385
n03595614,25,0.4785680282115936,0.19636791706085205,0.21419398739933967,0.35364289075136185,0.015431625903584063,0.02977183785289526,6.394373289922133
n03598930,25,0.4362467539310455,0.20829302191734314,0.22466264843940734,0.3902651309967041,0.02424522315617651,0.050470136404037476,7.316383799111734
n03599486,25,0.43134469151496885,0.237369122505188,0.17396770358085634,0.2675016230344772,0.028829339332878588,0.057741684541106224,7.507564849924623
n03602883,25,0.46573603570461275,0.255841304063797,0.1239081084728241,0.2012835936807096,0.01245824511628598,0.027258170545101167,6.576457799357094
n03617480,25,0.42512364327907565,0.23772379219532014,0.2154759618639946,0.37834651172161105,0.024555375883355737,0.047579347975552085,7.32320040970214
n03623198,25,0.5173712050914765,0.29649348437786105,0.1546804464235902,0.22492437846958638,0.007941890459042042,0.0257939475402236,6.2458114463742085
n03627232,25,0.4419318336248398,0.2224702215194702,0.17085304647684096,0.28771602869033813,0.016746787000447513,0.041370781138539314,7.207875326660814
n03630383,25,0.6327839088439942,0.23316021025180816,0.13465178340673448,0.17671429634094238,0.006553424568846822,0.03242154948413372,7.28161225861586
n03633091,25,0.4233706551790237,0.21975060164928437,0.20874188028275967,0.36870589159429074,0.01530175245832652,0.03906745847314596,7.2719142558796515
n03637318,25,0.38246127843856814,0.21396551609039308,0.22052090302109717,0.509356505870819,0.015135231614112853,0.03205297701060772,7.044763615246105
n03642806,25,0.47824930608272553,0.2517761728167534,0.1662219063937664,0.28608794644474983,0.015445489916019142,0.03577327407896519,6.9051951330882355
n03649909,25,0.45007876336574554,0.1903887692093849,0.17254964865744113,0.2919028100371361,0.018365664798766376,0.047870765030384066,7.264803841136949
n03657121,25,0.3777970254421234,0.24273939907550812,0.15904733531177043,0.33758613497018813,0.019673367328941822,0.036304577440023425,7.22751521051817
n03658185,25,0.5220783349871635,0.19181276440620423,0.15550786331295968,0.26780493795871735,0.012054467406123877,0.030824033692479134,6.8354914405006095
n03661043,25,0.4167028522491455,0.2284828943014145,0.17177394695580006,0.3611981299519539,0.027945878580212594,0.05142848528921604,7.513027872718792
n03662601,25,0.4814169359207153,0.2194581949710846,0.21580354750156402,0.27932154297828676,0.01942509981803596,0.04508735992014408,7.155318543323866
n03666591,25,0.36958124220371247,0.21530362844467163,0.22169509202241897,0.4396258240938187,0.012019334258511663,0.029068407118320466,7.094520738567642
n03670208,25,0.4389185655117035,0.26052225172519683,0.11677291676402092,0.22997921228408813,0.01963444845750928,0.04404460228979588,7.364587156283917
n03673027,25,0.5241238969564438,0.2199110671877861,0.14113715916872024,0.24981216251850127,0.01653537532314658,0.04280863225460053,7.293493076097458
n03676483,25,0.49896936178207396,0.2316391360759735,0.22145987182855606,0.3475806361436844,0.013885455946438014,0.031632168665528294,6.952453605431258
n03680355,25,0.43261768817901614,0.24499760031700135,0.16569445595145227,0.2895071506500244,0.012521250750869512,0.034530862495303155,7.35302887816923
n03690938,25,0.5853339266777039,0.1955549043416977,0.16787694685161114,0.24621088266372682,0.006806449661962688,0.028194774277508258,6.810925866166948
n03691459,25,0.4316903790831566,0.24724837481975556,0.10849352238699794,0.21959612973034381,0.01646502188872546,0.029953502230346204,6.6129664498085186
n03692522,25,0.42755032002925875,0.2567999017238617,0.1548616774380207,0.30877524107694626,0.010513271503150463,0.031814533323049544,7.226268740980571
n03697007,25,0.39745871126651766,0.2142891001701355,0.1530824825167656,0.36171372652053835,0.02585090007632971,0.04966963037848473,7.425154844960044
n03706229,25,0.5216851615905762,0.23173360347747804,0.13518353834748267,0.2637874263525009,0.02207713226787746,0.04652188424021006,7.073326508676761
n03709823,25,0.4334958916902542,0.25256510615348815,0.14126107519492506,0.2893902742862701,0.013387078987434506,0.030846625305712222,6.704003832518872
n03710193,25,0.44020970702171325,0.2105840489268303,0.2649467371404171,0.36846900507807734,0.016594053618609904,0.040154307093471286,7.208313596595306
n03710637,25,0.543151091337204,0.21663136631250382,0.18867397353053092,0.2651458340883255,0.009747367091476918,0.03406205553561449,7.080170599709991
n03710721,25,0.5465841692686081,0.2297978526353836,0.18699801824986934,0.2828997196257114,0.015009840726852417,0.04307077649980783,7.212054453861396
n03717622,25,0.4936279988288879,0.1471050849556923,0.09937101438641548,0.19433099642395973,0.021953297983855008,0.060423219352960585,7.008623425044081
n03720891,25,0.5123605039715767,0.2164967942237854,0.22414137441664933,0.3426182083785534,0.009027395416051149,0.027332421988248826,6.59948806062446
n03721384,25,0.4060496723651886,0.23574302673339845,0.18150359749794007,0.36620041012763976,0.023335660472512246,0.04766617625951767,7.409327008557399
n03724870,25,0.4064685666561127,0.2208255821466446,0.2306439161300659,0.38873827874660494,0.02010062638670206,0.04340371936559677,7.177232024046992
n03729826,25,0.35596062660217287,0.22282477468252182,0.22007504761219024,0.4140117920935154,0.020891077504493295,0.027692552413791417,6.149263381268339
n03733131,25,0.45830907225608825,0.22424201250076295,0.1971904793381691,0.34471202075481416,0.02494702098891139,0.05779814869165421,7.472951313059749
n03733281,25,0.4524661701917648,0.207530001103878,0.13527884393930434,0.2875125980377197,0.029508065972477196,0.059562760889530185,7.236063390963336
n03733805,25,0.5506707501411437,0.18542510837316514,0.14645631596446038,0.2543479572981596,0.00844547160435468,0.032995347902178764,7.101739200168445
n03742115,25,0.4957246035337448,0.19916946917772294,0.15935295671224595,0.37033501759171483,0.00918621736112982,0.02880612272769213,7.15511668229271
n03743016,25,0.5087401688098907,0.24056759774684905,0.13913935542106629,0.25535687923431394,0.01171579367481172,0.03837519947439432,7.195354652331076
n03759954,25,0.31918965563178064,0.19302978366613388,0.15451113626360893,0.35709972023963926,0.03394434873946011,0.029952553547918797,6.473654505338665
n03761084,25,0.4478248608112335,0.21691411077976228,0.13531707391142844,0.24989058464765548,0.01341673782095313,0.03403861433267594,7.323595553708845
n03763968,25,0.4273102176189423,0.23471085488796234,0.10907898023724556,0.23776187643408775,0.01796714630909264,0.04507249072194099,7.356395657240744
n03764736,25,0.4513136297464371,0.213172008395195,0.14727370381355287,0.29446245819330213,0.017468081954866647,0.0424272770434618,7.397122145189764
n03769881,25,0.435540229678154,0.27097942888736726,0.15663542203605174,0.2373682987689972,0.02274430576711893,0.04872092500329018,7.561296274263284
n03770439,25,0.4253479915857315,0.23572848618030548,0.1691254249215126,0.3488219955563545,0.01764387155883014,0.03708958949893713,7.3259753962296825
n03770679,25,0.4400584232807159,0.2657911801338196,0.12880048006772996,0.20807802364230155,0.022475442197173835,0.047400465831160546,7.396046184099732
n03773504,25,0.5188881850242615,0.23604505896568298,0.16673928648233413,0.2937702667713165,0.010307997087948025,0.032541139833629135,7.261875086551834
n03775071,25,0.44538585007190706,0.23885117053985597,0.2223223577439785,0.35745352059602736,0.021949614817276596,0.05026070214807987,7.097200243452061
n03775546,25,0.5179964935779572,0.1989550030231476,0.19037647813558578,0.3231903150677681,0.005839232662692666,0.02363254051655531,7.221084215497269
n03776460,25,0.4587231194972992,0.24272092401981354,0.16205645039677619,0.3074426218867302,0.019998495262116195,0.044559987112879756,7.40794275586721
n03777568,25,0.37493531703948973,0.2587995558977127,0.15804790139198302,0.30279212445020676,0.038557307459414006,0.06090574488043785,7.54692603784178
n03777754,25,0.39294328540563583,0.2326470810174942,0.11658324241638184,0.2782213771343231,0.01608729939907789,0.02376602040603757,6.383878567821793
n03781244,25,0.4819338393211365,0.24279116332530976,0.14369689792394638,0.2721360209584236,0.019473141953349114,0.05334477931261063,7.517075706625522
n03782006,25,0.3834152436256409,0.25558154165744784,0.19442602187395097,0.3517551815509796,0.02155169939622283,0.03869773708283901,7.244540972039909
n03785016,25,0.475442967414856,0.2160954636335373,0.17041802287101745,0.28561690509319304,0.02526982832700014,0.06214344099164009,7.468646196283015
n03786901,25,0.48769217371940615,0.21400082170963286,0.1310269445180893,0.2663217681646347,0.008703946814930532,0.03138486498966813,7.142328673867724
n03787032,25,0.5143696969747543,0.2490356194972992,0.17963932409882546,0.31493327975273133,0.010314644542522728,0.031003992594778537,6.836003841205571
n03788195,25,0.49456042736768724,0.2130954709649086,0.15876183584332465,0.2920349985361099,0.014555198606103659,0.03233407337218523,6.935951766137012
n03788365,25,0.5778212571144103,0.14655305936932564,0.1297670289874077,0.23441163063049317,0.004484354390297085,0.022736913077533245,6.825278635075417
n03791053,25,0.4205984282493591,0.2543971401453018,0.1585497009754181,0.2765691429376602,0.023542736414819954,0.049761631786823274,7.443076862492444
n03792782,25,0.4372852957248688,0.2183913904428482,0.15510232731699944,0.29133346408605576,0.024328922256827354,0.0527298928797245,7.358414051785883
n03792972,25,0.4419331866502762,0.25307125091552735,0.16191684544086457,0.3193069976568222,0.016559632923454047,0.038643784970045086,7.302088232737085
n03793489,25,0.46004592299461367,0.235911203622818,0.13862059615552424,0.2716341400146484,0.010395616984460503,0.027334871403872966,7.022476600021391
n03794056,25,0.40392438277602194,0.2061203220486641,0.16292374409735202,0.36574446320533754,0.02372680751606822,0.03799182541668415,6.882212953899114
n03796401,25,0.4526412582397461,0.2579267740249634,0.1654783208668232,0.27524460285902025,0.018645339366048574,0.04463753789663315,7.481778815210322
n03803284,25,0.42530636608600614,0.21680270314216613,0.14614316821098328,0.2698570317029953,0.014477005563676357,0.03939990989863872,7.413655100774982
n03804744,25,0.4422396165132523,0.21155075907707213,0.12526987875346093,0.3068216802433017,0.015658371718600392,0.038218451626598836,7.2347420894602195
n03814639,25,0.3978384202718735,0.2395634877681732,0.1835981822013855,0.3687253850698471,0.01306248721666634,0.03429186895489693,7.418837581026679
n03814906,25,0.6248682618141175,0.17598707020282744,0.12353984206914902,0.1831225098669529,0.010047752624377609,0.03127168748527765,6.58923305800622
n03825788,25,0.658264365196228,0.18094046115875245,0.1840074263047427,0.24587998215691187,0.003666015157359652,0.02328540328890085,6.484907526005186
n03832673,25,0.4517830747365952,0.25754771411418914,0.13949608769267796,0.23943938180804253,0.016580370301380754,0.03614521760493517,7.074157135859142
n03837869,25,0.49600362837314604,0.22272625744342803,0.171355469673872,0.2894468492269516,0.012081829495728016,0.03381689596921206,7.0107188940228715
n03838899,25,0.431176677942276,0.2630547380447388,0.1551988982409239,0.31016844987869263,0.01566618822980672,0.037786222584545615,7.001890859182738
n03840681,25,0.46496330738067626,0.21742342293262482,0.16405778780579566,0.29523526489734647,0.009264543866738677,0.032917260862886905,7.303070265808465
n03841143,25,0.397307385802269,0.1969131672382355,0.1159557044506073,0.1760833491384983,0.02370083028450608,0.03726660832762718,7.135180726069519
n03843555,25,0.3773341378569603,0.22994535207748412,0.13559316009283065,0.2742675793170929,0.02138087961822748,0.037485305592417716,7.302863113327484
n03854065,25,0.38955934822559357,0.21644717395305635,0.16023975387215614,0.35336512118577956,0.04648910015821457,0.060443783402442934,7.339583704270452
n03857828,25,0.5014595001935959,0.21819033116102218,0.15300638698041438,0.23002045646309852,0.012600871678441762,0.03772680751979351,7.155028650149356
n03866082,25,0.44806470394134523,0.20233429223299026,0.1598159119486809,0.3009366384148598,0.014100214214995504,0.03969241835176945,7.205922309590997
n03868242,25,0.4321375381946564,0.22399943172931672,0.12783666968345642,0.27867319822311404,0.019399616764858366,0.05039151772856712,7.524871876394477
n03868863,25,0.44478753447532654,0.24198526263237,0.14408479034900665,0.29207631886005403,0.012111762147396803,0.03380740582942963,7.253173785114923
n03871628,25,0.490089151263237,0.22442149639129638,0.25604873955249785,0.4113309988379478,0.017264457773417233,0.04101574443280697,7.085282732193673
n03873416,25,0.46474131345748904,0.19441450089216233,0.15058862328529357,0.26073299914598463,0.017314318865537644,0.047108210027217864,7.307424645211138
n03874293,25,0.412900986969471,0.2361896315217018,0.23170131891965867,0.39069196343421936,0.022366056386381387,0.04716451749205589,7.300580208688802
n03874599,25,0.5248116779327393,0.20780624449253082,0.1291561146825552,0.24398812681436538,0.011755040639545768,0.03924247723072767,6.910590968203922
n03876231,25,0.49037460565567015,0.2256836998462677,0.18169659305363894,0.31077480778098104,0.011799927642568946,0.034541604891419414,7.12124228577157
n03877472,25,0.42092994451522825,0.2020123139023781,0.17039745628833772,0.35059409469366076,0.014675123877823352,0.03731391157954931,7.256242718187487
n03877845,25,0.4863631618022919,0.23238272905349733,0.16086238697171212,0.26321332216262816,0.02071543611586094,0.05036566734313965,7.239591156491578
n03884397,25,0.4955688333511353,0.23038885444402696,0.21428202211856842,0.3537793201208115,0.014993713800795377,0.04054316818714142,6.9489666320628745
n03887697,25,0.5699201744794845,0.20121121406555176,0.10661854520440102,0.20184353455901147,0.006730124107562006,0.024221991822123527,6.826705384727009
n03888257,25,0.5630914044380187,0.1651711530983448,0.2521786316111684,0.4026461621373892,0.005237617306411266,0.018358310144394638,5.995736124487099
n03888605,25,0.4310185903310776,0.23739477336406709,0.19971537917852403,0.3312607651948929,0.013722004368901253,0.037035958021879194,7.241597408125093
n03891251,25,0.4273005926609039,0.215073424577713,0.1560062922979705,0.31183241014368834,0.02736702676862478,0.05745009750127792,7.358954487345305
n03891332,25,0.4343654775619507,0.23473136067390443,0.12301240116357803,0.2735868513584137,0.019032884519547225,0.0437708654999733,7.297123258829247
n03895866,25,0.43946487724781036,0.27504116415977475,0.09141127578914165,0.1661146777868271,0.02771308831870556,0.05400684155523777,7.512023634377608
n03899768,25,0.4382055699825287,0.23402128338813782,0.1434097184240818,0.260850293636322,0.022565775383263827,0.050883342772722245,7.466746908040696
n03902125,25,0.4377120789885521,0.2313314914703369,0.1586324729770422,0.288356611803174,0.016722064716741442,0.038413074761629105,7.185277199946329
n03903868,25,0.5057127946615219,0.18988269597291946,0.13596131145954132,0.2260355543345213,0.01112470839638263,0.03222629930824041,6.681910976234457
n03908618,25,0.5119110715389251,0.20467923432588578,0.2637044176459312,0.3763043421506882,0.013935183561407029,0.037791009098291396,6.956072278271341
n03908714,25,0.4667490577697754,0.20430893898010255,0.21090246073901653,0.3433409529924393,0.008932285509072244,0.029007853157818318,7.186830447215062
n03916031,25,0.6275947493314743,0.25632881104946137,0.1657541137933731,0.24784370705485345,0.008438540589995682,0.028555410355329512,6.221355017057
n03920288,25,0.5075687792897224,0.16084994852542878,0.14956881858408452,0.2791032393276691,0.008797862166538835,0.024895208831876518,6.649174514096615
n03924679,25,0.5316735935211182,0.17001011431217194,0.06419827505946159,0.12186417616903782,0.005260777547955513,0.0227014485001564,6.94896865138659
n03929660,25,0.4771269673109055,0.2017029932141304,0.21174671862274408,0.30955222606658933,0.013184473835863172,0.034821013510227206,6.771577479660977
n03929855,25,0.3968101620674133,0.2358419668674469,0.05119123853743077,0.1533343693614006,0.0274910437874496,0.05173170194029808,7.511203442592987
n03930313,25,0.5155579841136932,0.23556019902229308,0.11715120140463114,0.20878962218761443,0.02452511416748166,0.05793123930692673,7.436527630631604
n03930630,25,0.4031378173828125,0.24382827460765838,0.1890304982662201,0.3360207295417786,0.023715073727071285,0.04931906431913376,7.521583208880426
n03933933,25,0.49466132164001464,0.20617373079061507,0.11843794465065002,0.20660824924707413,0.017918998710811138,0.03842081382870674,7.149773466934258
n03935335,25,0.45424943447113036,0.22458117097616195,0.1851971347630024,0.3288296504318714,0.012062102472409606,0.03253783438354731,7.2957943978767705
n03937543,25,0.4545917612314224,0.22431126236915588,0.2532186636328697,0.43554151117801665,0.009636923149228096,0.030198222696781157,7.16874380272358
n03938244,25,0.5720734786987305,0.20686084657907486,0.2361193898320198,0.3188831740617752,0.012168278722092508,0.042264170348644256,7.311767358390053
n03942813,25,0.40125365674495694,0.21113724321126937,0.26047732651233674,0.3762923491001129,0.015634328601881863,0.03782275538891554,7.3115045120847295
n03944341,25,0.4307284051179886,0.21592695116996766,0.29008042454719546,0.41727607786655424,0.018863613484427333,0.04020946715027094,7.234341804655869
n03947888,25,0.4917744612693787,0.23223322957754136,0.1497538937628269,0.2665335386991501,0.018006787244230507,0.040367636531591415,7.140585925010174
n03950228,25,0.43696515917778017,0.21432919591665267,0.14878966249525546,0.32223099321126936,0.013058755393140019,0.033077562712132934,7.1404865707727705
n03954731,25,0.5001673221588134,0.2287266719341278,0.16600532963871956,0.3235573601722717,0.009138220055028796,0.03323748219758272,7.122077103486233
n03956157,25,0.4281096863746643,0.25457659006118777,0.1257875755429268,0.22944672495126725,0.025562896828632803,0.0431834626570344,7.136434075928512
n03958227,25,0.429858618080616,0.21601250350475312,0.1705777983367443,0.28114015132188797,0.02099229723215103,0.04278944216668606,7.118964713436429
n03961711,25,0.491696817278862,0.19946613818407058,0.18144809357821942,0.3327191124111414,0.012918854439631105,0.03752541318535805,7.267110059220744
n03967562,25,0.4332745850086212,0.20692238092422485,0.14979040544014424,0.2884121035732096,0.027082119202241302,0.057504810094833374,7.366951625539501
n03970156,25,0.47299195945262906,0.19923991948366165,0.1835266235470772,0.3241484200954437,0.01311360245104879,0.03624652933329344,7.279490355285613
n03976467,25,0.43317350149154665,0.27667548894882205,0.1064320632070303,0.23579693228006363,0.01440195007249713,0.034625704810023306,7.295641989176454
n03976657,25,0.4634886956214905,0.2180887395143509,0.13374850437045097,0.28725826382637026,0.015900736069306733,0.03775274682790041,7.0125575249128085
n03977966,25,0.4397411727905273,0.26062951266765594,0.1728602620959282,0.26610827684402466,0.021552778631448746,0.048888854831457135,7.635669681323216
n03980874,25,0.4044599813222885,0.21925274550914764,0.1473256490379572,0.3043487957119942,0.021433166451752184,0.046817209012806414,7.038155205835673
n03982430,25,0.32973687261343004,0.2086967733502388,0.2471242344379425,0.4214293986558914,0.01796496323309839,0.0262467011064291,6.867190224229014
n03983396,25,0.48018803060054777,0.2318577417731285,0.24470899123698472,0.38995189636945726,0.020840793560491875,0.04452735828235745,7.369465978631431
n03991062,25,0.43129868149757383,0.21847257375717163,0.1725655809044838,0.33817003905773163,0.02633035955950618,0.06011799901723862,7.550873353673947
n03992509,25,0.4150311917066574,0.20217017471790313,0.15735250145196913,0.40709724187850954,0.013771115029230714,0.036848965771496295,7.408097381673813
n03995372,25,0.42356107831001283,0.2392942315340042,0.1913056965172291,0.3131276848912239,0.01703139375895262,0.03775595016777515,7.273481274446556
n03998194,25,0.3979481142759323,0.1824717167019844,0.2235895550251007,0.43636909186840056,0.03732989102602005,0.06275756306946277,7.1370107031304135
n04004767,25,0.5639609265327453,0.22863527059555053,0.09719779655337334,0.15657575003802776,0.007789120111847296,0.028084154538810253,7.067738125463649
n04005630,25,0.36000371277332305,0.22724230974912643,0.07166038226336241,0.22248428694903852,0.03307824942283332,0.051748875826597214,7.254614326092914
n04008634,25,0.46887279629707335,0.23465319395065307,0.11248540792614221,0.21998760977759957,0.01227117850445211,0.029395719766616823,7.189113418918998
n04009552,25,0.40524288833141325,0.25210732609033587,0.1049554206430912,0.2803532935678959,0.022329250574111937,0.029468388706445695,6.618214729231999
n04019541,25,0.5686932277679443,0.28286262214183805,0.1831006409227848,0.24121975168585777,0.018171030534431337,0.04547145187854767,7.076296629405228
n04023962,25,0.3690017804503441,0.2423311224579811,0.16673246659338475,0.31644614666700366,0.020356357116252183,0.03651110928505659,7.254008655606647
n04026417,25,0.5185097527503967,0.2416774207353592,0.17143574573099613,0.2901358696818352,0.01119257789105177,0.0359619328007102,6.898906364833163
n04033901,25,0.4922900325059891,0.25068585872650145,0.14113053737673908,0.3047343955596443,0.012242424851283431,0.034788715727627276,7.005147449480927
n04033995,25,0.4942146122455597,0.1988344594836235,0.15538473680615425,0.28193710058927535,0.01467066773213446,0.03539821490645409,7.249537064152898
n04037443,25,0.4165606206655502,0.2176903235912323,0.18571122631430625,0.3248263704776764,0.025457891952246427,0.043476047553122045,7.209193834805574
n04039381,25,0.5050425481796265,0.19440139293670655,0.189748418033123,0.2898111569881439,0.013528810194693507,0.036861994788050655,6.837433496821384
n04040759,25,0.44996061623096467,0.2423676711320877,0.09621729522943497,0.1925421193242073,0.0196408913936466,0.046509237363934516,7.329644395368589
n04041544,25,0.4088686031103134,0.24272507727146148,0.13696758925914765,0.28519644439220426,0.03174398348666727,0.0467116192728281,7.299757811689736
n04044716,25,0.4938092422485352,0.2242037233710289,0.13255768090486528,0.2306715740263462,0.01687496967613697,0.043145292028784754,7.243906956332182
n04049303,25,0.4498125755786896,0.21526480376720428,0.18813222870230675,0.33933430194854736,0.016621457971632482,0.04185195058584213,7.385897269188213
n04065272,25,0.4703074705600738,0.2776763969659805,0.12111695438623428,0.2420279324054718,0.019886015467345714,0.04628664568066597,7.482258480190669
n04067472,25,0.4408014112710953,0.21178846299648285,0.17262290626764298,0.30244174122810363,0.021454815529286863,0.04672151662409305,7.386014098798357
n04069434,25,0.39444072782993317,0.2709022927284241,0.11546381741762161,0.2797387018799782,0.017895986884832384,0.03595996432006359,7.086856285491998
n04070727,25,0.4245992574095726,0.19733033299446107,0.14479624904692173,0.32553096681833266,0.011689990726299584,0.03177987152710557,7.19719326021468
n04074963,25,0.42151877224445344,0.23742292791604996,0.12019114091992378,0.27149845004081724,0.016348709114827217,0.03716238170862198,6.996173064865119
n04081281,25,0.4212871253490448,0.2317476427555084,0.21820662379264832,0.4533610457181931,0.022712565530091523,0.04577473796904087,7.505717706902555
n04086273,25,0.46959949254989625,0.22796650111675262,0.1603655169904232,0.2875314065814018,0.010232954686507582,0.03524877853691578,7.041084448939158
n04090263,25,0.4256599459052086,0.20907002002000807,0.13865464374190195,0.2848400418506935,0.020693882089108228,0.04070378046482801,6.9529460292627006
n04099969,25,0.46283103168010714,0.2286441683769226,0.12648934166878462,0.27931869730353354,0.02061198154464364,0.04659989308565855,7.337278173697231
n04111531,25,0.37527994871139525,0.2261367017030716,0.2087954142689705,0.43638607263565066,0.02900648061186075,0.05173349902033806,7.442370020809927
n04116512,25,0.48296407103538513,0.19664194136857988,0.22672148764133454,0.38084150075912476,0.010516746849752963,0.03343600992113352,7.104274839761412
n04118538,25,0.41162150979042056,0.21511744499206542,0.1916951760649681,0.350435511469841,0.01959494289010763,0.0446007115393877,7.455518592162413
n04118776,25,0.518358232975006,0.17950690686702728,0.1694071476534009,0.3134710087627173,0.00800875028129667,0.02745590414851904,6.456589575839758
n04120489,25,0.47315814256668093,0.2436493879556656,0.14511764779686928,0.2178056751191616,0.023138844026252627,0.05077449373900891,7.28702082535926
n04125021,25,0.4887270426750183,0.2360234045982361,0.1065207964926958,0.18004757307469846,0.011101028006523848,0.02878187894821167,6.718363683926866
n04127249,25,0.5366228324174881,0.18593347311019898,0.157263560295105,0.2796399435400963,0.014978224746882915,0.03446509331464767,6.638362309694089
n04131690,25,0.5540931487083435,0.21296243607997895,0.14538373410701752,0.24553042098879815,0.005536046375054866,0.023533647917211055,6.968726863419447
n04133789,25,0.5159961771965027,0.21075043231248855,0.13171409524977207,0.22550373181700706,0.011762737054377794,0.040873587131500244,7.244530732002726
n04136333,25,0.4435311782360077,0.21104962050914763,0.22709465265274048,0.33044405877590177,0.016512979846447708,0.04323730573058129,7.354743589368053
n04141076,25,0.3462832069396973,0.24669186174869537,0.15985461233183743,0.35267957344651224,0.026641012160107492,0.04178363751620054,6.972264615315005
n04141327,25,0.4533735439181328,0.18620940536260605,0.14913900479674339,0.3033874754607677,0.01339768512872979,0.030222770236432554,6.655901213119619
n04141975,25,0.49942716360092165,0.22189660847187043,0.13118461541133,0.24525452039879383,0.01864714581053704,0.04139984592795372,7.124148780755514
n04146614,25,0.42984105497598646,0.2513123908638954,0.23321374535560607,0.35392329692840574,0.022266977671533822,0.044797924235463145,7.284411795158252
n04147183,25,0.5945877313613892,0.2321951937675476,0.11864818811416626,0.18657788932323455,0.010263437898829579,0.0367579297721386,7.077506072382849
n04149813,25,0.4049689018726349,0.2575129699707031,0.1722126480937004,0.28949771881103514,0.03841691913083196,0.0551398379355669,7.120467669416281
n04152593,25,0.43783036947250364,0.25838852286338804,0.17682808913290501,0.2649178758263588,0.014797142185270786,0.035568385608494284,7.403095318522519
n04153751,25,0.6231567120552063,0.18623043686151505,0.12403089892119169,0.19911118778400122,0.006265804353170097,0.03185700729489326,6.690885128019047
n04154565,25,0.4615160572528839,0.21920958697795867,0.19255008183419706,0.34892584413290023,0.011887948964722455,0.030745600685477256,7.036215704136716
n04162706,25,0.37277370154857636,0.2456732138991356,0.1437315537035465,0.2783476088941097,0.012821674095466733,0.030472578704357146,7.127234753134253
n04179913,25,0.4282079422473907,0.23747963726520538,0.1416909208893776,0.29985114455223083,0.0166430770047009,0.03990442305803299,7.408643872232581
n04192698,25,0.4672563070058823,0.2073719906806946,0.1621254351735115,0.33626997768878936,0.020671249516308308,0.044532730057835576,6.9385862702536425
n04200800,25,0.39257054924964907,0.2208823198080063,0.18602149993181227,0.3838488209247589,0.028339218012988568,0.05357186734676361,7.526807848936914
n04201297,25,0.446512439250946,0.2498151046037674,0.1335026040673256,0.29531449362635614,0.019681409141048788,0.04331336487084627,7.373914577333551
n04204238,25,0.4759038203954697,0.2401970136165619,0.2265761040151119,0.3719998371601105,0.028194140158593655,0.056848793253302575,7.084866234785469
n04204347,25,0.4031662538647652,0.20354511588811874,0.11246141309675295,0.2172995198372155,0.03298729714937508,0.056419145092368124,7.1774302190883565
n04208210,25,0.467872377038002,0.2243363493680954,0.1390880714915693,0.26515065409243105,0.02334323722869158,0.051968917809426786,7.327156114952881
n04209133,25,0.41327508449554445,0.22218493729829789,0.17323132012039422,0.3748338624835014,0.01219524844083935,0.03241973277181387,7.266899344660283
n04209239,25,0.5159985136985779,0.17043594717979432,0.13765795677900314,0.27413600467145444,0.011046695727854968,0.033573111183941365,6.979667379479711
n04228054,25,0.5404443061351776,0.24045583695173264,0.12526729464530945,0.1933295102417469,0.014725582525134086,0.04541179433465004,7.142510920676081
n04229816,25,0.4213330590724945,0.26262622117996215,0.1771232934296131,0.2972970736026764,0.010845492472872137,0.03003547612577677,7.083003999030386
n04235860,25,0.47029700100421906,0.21110052198171617,0.22905542142689228,0.3578860998153687,0.008222268740646542,0.031073562689125537,6.888847886274079
n04238763,25,0.48671410739421844,0.20161270529031752,0.13739696656979505,0.29601007371883953,0.01040294709149748,0.0336924521997571,6.83006178161025
n04239074,25,0.42952573239803316,0.22556611508131028,0.1303331297170371,0.2782224204298109,0.01572938879020512,0.03519187696278095,7.287796566326535
n04243546,25,0.3124540787935257,0.24583393931388856,0.2784968489408493,0.49609430313110353,0.04845478419214487,0.06043369486927986,7.318147051713556
n04251144,25,0.4284199571609497,0.1766502645611763,0.24085849419236183,0.5004690372943879,0.010449724085628987,0.030696586556732654,7.050096562732182
n04252077,25,0.5271874415874481,0.2532261598110199,0.12376289099454879,0.22698878064751626,0.014242836195044219,0.040710323452949525,7.0573648017985695
n04252225,25,0.5005918312072754,0.22996465533971785,0.11987218245863915,0.20293382734060286,0.015376788736321033,0.041958180218935014,7.137921779258026
n04254120,25,0.4530147123336792,0.21391357243061065,0.19540892720222472,0.3149469058215618,0.008356872266158461,0.02559213124215603,7.123495488498784
n04254680,25,0.48816157162189483,0.23047448307275772,0.18812941355630755,0.3305148335359991,0.01138200337998569,0.03365092817693949,7.034479368068549
n04254777,25,0.41054833829402926,0.21457891792058945,0.2257339495420456,0.42435992389917376,0.013536094231531024,0.03608385719358921,7.127830757105704
