model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_edge_density,corr_edge_density,delta_edge_density,abs_delta_edge_density,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
vit_b_32,rollout,n02769748,backpack,0,1102,elastic_transform,digital,2,0.8837800621986389,0.13882765173912048,0.7449524104595184,1,0,0.8418058359331988,0.9932291541700485,2.2238944915132306,3.8272402634878833,3.8642909496635403,0.03705068617565699,ViT,0.21467912197113037,0.21098746359348297,-0.0036916583776474,0.0036916583776474,0.18384917080402374,0.18083740770816803,-0.003011763095855713,0.003011763095855713,0.02715207450091839,0.0241454616189003,-0.0030066128820180893,0.0030066128820180893,0.030811097472906113,0.02814004383981228,-0.002671053633093834,0.002671053633093834,0.030811097472906113,0.02814004383981228,-0.002671053633093834,0.002671053633093834,4.916569578068174,4.882909172159209,-0.033660405908964464,0.033660405908964464,0.2954906225204468,0.28391626477241516,-0.011574357748031616,0.011574357748031616,0.14253868162631989,0.13995453715324402,-0.0025841444730758667,0.0025841444730758667
vit_b_32,cam,n02769748,backpack,0,1102,elastic_transform,digital,2,0.8837800621986389,0.13882765173912048,0.7449524104595184,1,0,0.14156575132184887,-0.028346288170479076,58.139130512855665,3.4544033038513704,3.5267508443709006,0.07234754051953018,ViT,0.21467912197113037,0.21098746359348297,-0.0036916583776474,0.0036916583776474,0.18384917080402374,0.18083740770816803,-0.003011763095855713,0.003011763095855713,0.02715207450091839,0.0241454616189003,-0.0030066128820180893,0.0030066128820180893,0.030811097472906113,0.02814004383981228,-0.002671053633093834,0.002671053633093834,0.030811097472906113,0.02814004383981228,-0.002671053633093834,0.002671053633093834,4.916569578068174,4.882909172159209,-0.033660405908964464,0.033660405908964464,0.2954906225204468,0.28391626477241516,-0.011574357748031616,0.011574357748031616,0.14253868162631989,0.13995453715324402,-0.0025841444730758667,0.0025841444730758667
vit_b_32,ig,n02769748,backpack,0,1102,elastic_transform,digital,2,0.8837800621986389,0.13882765173912048,0.7449524104595184,1,0,0.3753597368781691,0.6030655864091774,6.849684142292958,2.315638217577297,2.3252070933432143,0.009568875765917362,ViT,0.21467912197113037,0.21098746359348297,-0.0036916583776474,0.0036916583776474,0.18384917080402374,0.18083740770816803,-0.003011763095855713,0.003011763095855713,0.02715207450091839,0.0241454616189003,-0.0030066128820180893,0.0030066128820180893,0.030811097472906113,0.02814004383981228,-0.002671053633093834,0.002671053633093834,0.030811097472906113,0.02814004383981228,-0.002671053633093834,0.002671053633093834,4.916569578068174,4.882909172159209,-0.033660405908964464,0.033660405908964464,0.2954906225204468,0.28391626477241516,-0.011574357748031616,0.011574357748031616,0.14253868162631989,0.13995453715324402,-0.0025841444730758667,0.0025841444730758667
vit_b_32,rollout,n02769748,backpack,0,1102,elastic_transform,digital,3,0.8837800621986389,0.01333640981465578,0.8704436523839831,1,0,0.8794007490636704,0.9935710863141863,1.93265625992444,3.8272402634878833,3.867291042067807,0.04005077857992356,ViT,0.21467912197113037,0.21386504173278809,-0.0008140802383422852,0.0008140802383422852,0.18384917080402374,0.18322743475437164,-0.0006217360496520996,0.0006217360496520996,0.02715207450091839,0.026266181841492653,-0.0008858926594257355,0.0008858926594257355,0.030811097472906113,0.029466578736901283,-0.0013445187360048294,0.0013445187360048294,0.030811097472906113,0.029466578736901283,-0.0013445187360048294,0.0013445187360048294,4.916569578068174,4.909738310654431,-0.0068312674137427365,0.0068312674137427365,0.2954906225204468,0.2840786576271057,-0.011411964893341064,0.011411964893341064,0.14253868162631989,0.1414189487695694,-0.0011197328567504883,0.0011197328567504883
vit_b_32,cam,n02769748,backpack,0,1102,elastic_transform,digital,3,0.8837800621986389,0.01333640981465578,0.8704436523839831,1,0,0.034786641929499075,-0.2955095768740023,44.43966779952781,3.4544033038513704,3.781494033004115,0.3270907291527445,ViT,0.21467912197113037,0.21386504173278809,-0.0008140802383422852,0.0008140802383422852,0.18384917080402374,0.18322743475437164,-0.0006217360496520996,0.0006217360496520996,0.02715207450091839,0.026266181841492653,-0.0008858926594257355,0.0008858926594257355,0.030811097472906113,0.029466578736901283,-0.0013445187360048294,0.0013445187360048294,0.030811097472906113,0.029466578736901283,-0.0013445187360048294,0.0013445187360048294,4.916569578068174,4.909738310654431,-0.0068312674137427365,0.0068312674137427365,0.2954906225204468,0.2840786576271057,-0.011411964893341064,0.011411964893341064,0.14253868162631989,0.1414189487695694,-0.0011197328567504883,0.0011197328567504883
vit_b_32,ig,n02769748,backpack,0,1102,elastic_transform,digital,3,0.8837800621986389,0.01333640981465578,0.8704436523839831,1,0,0.34621059691482226,0.5742608564136007,4.822078547542791,2.315638217577297,1.9530630843525236,-0.3625751332247733,ViT,0.21467912197113037,0.21386504173278809,-0.0008140802383422852,0.0008140802383422852,0.18384917080402374,0.18322743475437164,-0.0006217360496520996,0.0006217360496520996,0.02715207450091839,0.026266181841492653,-0.0008858926594257355,0.0008858926594257355,0.030811097472906113,0.029466578736901283,-0.0013445187360048294,0.0013445187360048294,0.030811097472906113,0.029466578736901283,-0.0013445187360048294,0.0013445187360048294,4.916569578068174,4.909738310654431,-0.0068312674137427365,0.0068312674137427365,0.2954906225204468,0.2840786576271057,-0.011411964893341064,0.011411964893341064,0.14253868162631989,0.1414189487695694,-0.0011197328567504883,0.0011197328567504883
vit_b_32,rollout,n02769748,backpack,0,1102,elastic_transform,digital,4,0.8837800621986389,0.0006225162651389837,0.8831575459334999,1,0,0.8099188458070333,0.986346662239728,2.6223688893720487,3.8272402634878833,3.7889421545626405,-0.03829810892524277,ViT,0.21467912197113037,0.21355576813220978,-0.0011233538389205933,0.0011233538389205933,0.18384917080402374,0.18237708508968353,-0.00147208571434021,0.00147208571434021,0.02715207450091839,0.029948581010103226,0.0027965065091848373,0.0027965065091848373,0.030811097472906113,0.030560193583369255,-0.0002509038895368576,0.0002509038895368576,0.030811097472906113,0.030560193583369255,-0.0002509038895368576,0.0002509038895368576,4.916569578068174,4.89727099677561,-0.019298581292563455,0.019298581292563455,0.2954906225204468,0.28461185097694397,-0.010878771543502808,0.010878771543502808,0.14253868162631989,0.14189186692237854,-0.0006468147039413452,0.0006468147039413452
vit_b_32,cam,n02769748,backpack,0,1102,elastic_transform,digital,4,0.8837800621986389,0.0006225162651389837,0.8831575459334999,1,0,0.1320403675931668,-0.041894870189505634,32.38993189764885,3.4544033038513704,3.5724030168725736,0.11799971302120316,ViT,0.21467912197113037,0.21355576813220978,-0.0011233538389205933,0.0011233538389205933,0.18384917080402374,0.18237708508968353,-0.00147208571434021,0.00147208571434021,0.02715207450091839,0.029948581010103226,0.0027965065091848373,0.0027965065091848373,0.030811097472906113,0.030560193583369255,-0.0002509038895368576,0.0002509038895368576,0.030811097472906113,0.030560193583369255,-0.0002509038895368576,0.0002509038895368576,4.916569578068174,4.89727099677561,-0.019298581292563455,0.019298581292563455,0.2954906225204468,0.28461185097694397,-0.010878771543502808,0.010878771543502808,0.14253868162631989,0.14189186692237854,-0.0006468147039413452,0.0006468147039413452
vit_b_32,ig,n02769748,backpack,0,1102,elastic_transform,digital,4,0.8837800621986389,0.0006225162651389837,0.8831575459334999,1,0,0.35256064690026956,0.5902417525066351,7.191253485001943,2.315638217577297,1.9981308147641905,-0.3175074028131064,ViT,0.21467912197113037,0.21355576813220978,-0.0011233538389205933,0.0011233538389205933,0.18384917080402374,0.18237708508968353,-0.00147208571434021,0.00147208571434021,0.02715207450091839,0.029948581010103226,0.0027965065091848373,0.0027965065091848373,0.030811097472906113,0.030560193583369255,-0.0002509038895368576,0.0002509038895368576,0.030811097472906113,0.030560193583369255,-0.0002509038895368576,0.0002509038895368576,4.916569578068174,4.89727099677561,-0.019298581292563455,0.019298581292563455,0.2954906225204468,0.28461185097694397,-0.010878771543502808,0.010878771543502808,0.14253868162631989,0.14189186692237854,-0.0006468147039413452,0.0006468147039413452
vit_b_32,rollout,n02769748,backpack,0,1102,elastic_transform,digital,5,0.8837800621986389,0.0004507841367740184,0.8833292780618649,1,0,0.8186101295641932,0.9854115550890051,1.2781804048265049,3.8272402634878833,3.9500382963712495,0.12279803288336621,ViT,0.21467912197113037,0.21314889192581177,-0.0015302300453186035,0.0015302300453186035,0.18384917080402374,0.18145199120044708,-0.00239717960357666,0.00239717960357666,0.02715207450091839,0.03270414099097252,0.0055520664900541306,0.0055520664900541306,0.030811097472906113,0.03186438977718353,0.00105329230427742,0.00105329230427742,0.030811097472906113,0.03186438977718353,0.00105329230427742,0.00105329230427742,4.916569578068174,4.898750212549924,-0.017819365518249697,0.017819365518249697,0.2954906225204468,0.2835576832294464,-0.011932939291000366,0.011932939291000366,0.14253868162631989,0.14144037663936615,-0.0010983049869537354,0.0010983049869537354
vit_b_32,cam,n02769748,backpack,0,1102,elastic_transform,digital,5,0.8837800621986389,0.0004507841367740184,0.8833292780618649,1,0,0.08529268688179018,-0.10054932007133285,46.91591605330865,3.4544033038513704,4.059983174643187,0.6055798707918165,ViT,0.21467912197113037,0.21314889192581177,-0.0015302300453186035,0.0015302300453186035,0.18384917080402374,0.18145199120044708,-0.00239717960357666,0.00239717960357666,0.02715207450091839,0.03270414099097252,0.0055520664900541306,0.0055520664900541306,0.030811097472906113,0.03186438977718353,0.00105329230427742,0.00105329230427742,0.030811097472906113,0.03186438977718353,0.00105329230427742,0.00105329230427742,4.916569578068174,4.898750212549924,-0.017819365518249697,0.017819365518249697,0.2954906225204468,0.2835576832294464,-0.011932939291000366,0.011932939291000366,0.14253868162631989,0.14144037663936615,-0.0010983049869537354,0.0010983049869537354
vit_b_32,ig,n02769748,backpack,0,1102,elastic_transform,digital,5,0.8837800621986389,0.0004507841367740184,0.8833292780618649,1,0,0.3224403742258532,0.5165249870261103,8.705789282438856,2.315638217577297,2.360144191942619,0.04450597436532222,ViT,0.21467912197113037,0.21314889192581177,-0.0015302300453186035,0.0015302300453186035,0.18384917080402374,0.18145199120044708,-0.00239717960357666,0.00239717960357666,0.02715207450091839,0.03270414099097252,0.0055520664900541306,0.0055520664900541306,0.030811097472906113,0.03186438977718353,0.00105329230427742,0.00105329230427742,0.030811097472906113,0.03186438977718353,0.00105329230427742,0.00105329230427742,4.916569578068174,4.898750212549924,-0.017819365518249697,0.017819365518249697,0.2954906225204468,0.2835576832294464,-0.011932939291000366,0.011932939291000366,0.14253868162631989,0.14144037663936615,-0.0010983049869537354,0.0010983049869537354
vit_b_32,rollout,n02769748,backpack,0,1102,pixelate,digital,1,0.8837800621986389,0.7862913012504578,0.09748876094818115,1,1,0.9294434297798712,0.9965167217837746,0.5143310431304712,3.8272402634878833,3.9779345006492393,0.150694237161356,ViT,0.21467912197113037,0.21625612676143646,0.0015770047903060913,0.0015770047903060913,0.18384917080402374,0.18163347244262695,-0.0022156983613967896,0.0022156983613967896,0.02715207450091839,0.022267445921897888,-0.0048846285790205,0.0048846285790205,0.030811097472906113,0.02680855058133602,-0.004002546891570091,0.004002546891570091,0.030811097472906113,0.02680855058133602,-0.004002546891570091,0.004002546891570091,4.916569578068174,4.896248135670129,-0.020321442398044454,0.020321442398044454,0.2954906225204468,0.2741536796092987,-0.02133694291114807,0.02133694291114807,0.14253868162631989,0.1399984210729599,-0.0025402605533599854,0.0025402605533599854
vit_b_32,cam,n02769748,backpack,0,1102,pixelate,digital,1,0.8837800621986389,0.7862913012504578,0.09748876094818115,1,1,0.7340875723292167,0.9475109861811836,11.251559730737851,3.4544033038513704,3.5186623420230614,0.06425903817169099,ViT,0.21467912197113037,0.21625612676143646,0.0015770047903060913,0.0015770047903060913,0.18384917080402374,0.18163347244262695,-0.0022156983613967896,0.0022156983613967896,0.02715207450091839,0.022267445921897888,-0.0048846285790205,0.0048846285790205,0.030811097472906113,0.02680855058133602,-0.004002546891570091,0.004002546891570091,0.030811097472906113,0.02680855058133602,-0.004002546891570091,0.004002546891570091,4.916569578068174,4.896248135670129,-0.020321442398044454,0.020321442398044454,0.2954906225204468,0.2741536796092987,-0.02133694291114807,0.02133694291114807,0.14253868162631989,0.1399984210729599,-0.0025402605533599854,0.0025402605533599854
vit_b_32,ig,n02769748,backpack,0,1102,pixelate,digital,1,0.8837800621986389,0.7862913012504578,0.09748876094818115,1,1,0.5518787691356115,0.8313529734913467,1.5596786900337034,2.315638217577297,2.2277785309130382,-0.0878596866642587,ViT,0.21467912197113037,0.21625612676143646,0.0015770047903060913,0.0015770047903060913,0.18384917080402374,0.18163347244262695,-0.0022156983613967896,0.0022156983613967896,0.02715207450091839,0.022267445921897888,-0.0048846285790205,0.0048846285790205,0.030811097472906113,0.02680855058133602,-0.004002546891570091,0.004002546891570091,0.030811097472906113,0.02680855058133602,-0.004002546891570091,0.004002546891570091,4.916569578068174,4.896248135670129,-0.020321442398044454,0.020321442398044454,0.2954906225204468,0.2741536796092987,-0.02133694291114807,0.02133694291114807,0.14253868162631989,0.1399984210729599,-0.0025402605533599854,0.0025402605533599854
vit_b_32,rollout,n02769748,backpack,0,1102,pixelate,digital,2,0.8837800621986389,0.8570333123207092,0.026746749877929688,1,1,0.9205317012527493,0.9969564638546341,1.229295787440484,3.8272402634878833,3.9517240768187225,0.12448381333083924,ViT,0.21467912197113037,0.2166445553302765,0.001965433359146118,0.001965433359146118,0.18384917080402374,0.1808902621269226,-0.0029589086771011353,0.0029589086771011353,0.02715207450091839,0.02072557993233204,-0.0064264945685863495,0.0064264945685863495,0.030811097472906113,0.026125134900212288,-0.004685962572693825,0.004685962572693825,0.030811097472906113,0.026125134900212288,-0.004685962572693825,0.004685962572693825,4.916569578068174,4.890885372803921,-0.025684205264252746,0.025684205264252746,0.2954906225204468,0.269573450088501,-0.0259171724319458,0.0259171724319458,0.14253868162631989,0.13935458660125732,-0.003184095025062561,0.003184095025062561
vit_b_32,cam,n02769748,backpack,0,1102,pixelate,digital,2,0.8837800621986389,0.8570333123207092,0.026746749877929688,1,1,0.6437459070072037,0.9264701157828782,11.348879315003625,3.4544033038513704,3.4150412350642836,-0.03936206878708681,ViT,0.21467912197113037,0.2166445553302765,0.001965433359146118,0.001965433359146118,0.18384917080402374,0.1808902621269226,-0.0029589086771011353,0.0029589086771011353,0.02715207450091839,0.02072557993233204,-0.0064264945685863495,0.0064264945685863495,0.030811097472906113,0.026125134900212288,-0.004685962572693825,0.004685962572693825,0.030811097472906113,0.026125134900212288,-0.004685962572693825,0.004685962572693825,4.916569578068174,4.890885372803921,-0.025684205264252746,0.025684205264252746,0.2954906225204468,0.269573450088501,-0.0259171724319458,0.0259171724319458,0.14253868162631989,0.13935458660125732,-0.003184095025062561,0.003184095025062561
vit_b_32,ig,n02769748,backpack,0,1102,pixelate,digital,2,0.8837800621986389,0.8570333123207092,0.026746749877929688,1,1,0.5089460231544128,0.7669899827729698,4.356088501304868,2.315638217577297,2.1446922788095115,-0.1709459387677854,ViT,0.21467912197113037,0.2166445553302765,0.001965433359146118,0.001965433359146118,0.18384917080402374,0.1808902621269226,-0.0029589086771011353,0.0029589086771011353,0.02715207450091839,0.02072557993233204,-0.0064264945685863495,0.0064264945685863495,0.030811097472906113,0.026125134900212288,-0.004685962572693825,0.004685962572693825,0.030811097472906113,0.026125134900212288,-0.004685962572693825,0.004685962572693825,4.916569578068174,4.890885372803921,-0.025684205264252746,0.025684205264252746,0.2954906225204468,0.269573450088501,-0.0259171724319458,0.0259171724319458,0.14253868162631989,0.13935458660125732,-0.003184095025062561,0.003184095025062561
vit_b_32,rollout,n02769748,backpack,0,1102,pixelate,digital,3,0.8837800621986389,0.6603074073791504,0.22347265481948853,1,1,0.8801049082053204,0.9864410330211894,1.3298158366902122,3.8272402634878833,4.093169432856866,0.26592916936898314,ViT,0.21467912197113037,0.21541354060173035,0.0007344186305999756,0.0007344186305999756,0.18384917080402374,0.17934109270572662,-0.004508078098297119,0.004508078098297119,0.02715207450091839,0.01978747546672821,-0.007364599034190178,0.007364599034190178,0.030811097472906113,0.023846708238124847,-0.006964389234781265,0.006964389234781265,0.030811097472906113,0.023846708238124847,-0.006964389234781265,0.006964389234781265,4.916569578068174,4.876158234443866,-0.04041134362430743,0.04041134362430743,0.2954906225204468,0.26604485511779785,-0.029445767402648926,0.029445767402648926,0.14253868162631989,0.13799597322940826,-0.004542708396911621,0.004542708396911621
vit_b_32,cam,n02769748,backpack,0,1102,pixelate,digital,3,0.8837800621986389,0.6603074073791504,0.22347265481948853,1,1,0.6153660498793242,0.8628559035181435,11.777280784595442,3.4544033038513704,3.4592816131676445,0.004878309316274088,ViT,0.21467912197113037,0.21541354060173035,0.0007344186305999756,0.0007344186305999756,0.18384917080402374,0.17934109270572662,-0.004508078098297119,0.004508078098297119,0.02715207450091839,0.01978747546672821,-0.007364599034190178,0.007364599034190178,0.030811097472906113,0.023846708238124847,-0.006964389234781265,0.006964389234781265,0.030811097472906113,0.023846708238124847,-0.006964389234781265,0.006964389234781265,4.916569578068174,4.876158234443866,-0.04041134362430743,0.04041134362430743,0.2954906225204468,0.26604485511779785,-0.029445767402648926,0.029445767402648926,0.14253868162631989,0.13799597322940826,-0.004542708396911621,0.004542708396911621
vit_b_32,ig,n02769748,backpack,0,1102,pixelate,digital,3,0.8837800621986389,0.6603074073791504,0.22347265481948853,1,1,0.4267841910719363,0.6828130065701647,0.709468475602599,2.315638217577297,2.816383786035334,0.5007455684580369,ViT,0.21467912197113037,0.21541354060173035,0.0007344186305999756,0.0007344186305999756,0.18384917080402374,0.17934109270572662,-0.004508078098297119,0.004508078098297119,0.02715207450091839,0.01978747546672821,-0.007364599034190178,0.007364599034190178,0.030811097472906113,0.023846708238124847,-0.006964389234781265,0.006964389234781265,0.030811097472906113,0.023846708238124847,-0.006964389234781265,0.006964389234781265,4.916569578068174,4.876158234443866,-0.04041134362430743,0.04041134362430743,0.2954906225204468,0.26604485511779785,-0.029445767402648926,0.029445767402648926,0.14253868162631989,0.13799597322940826,-0.004542708396911621,0.004542708396911621
vit_b_32,rollout,n02769748,backpack,0,1102,pixelate,digital,4,0.8837800621986389,0.11070693284273148,0.7730731293559074,1,0,0.8451921309064166,0.9808299213521301,1.2038403616937505,3.8272402634878833,4.15890837101065,0.33166810752276676,ViT,0.21467912197113037,0.21508514881134033,0.00040602684020996094,0.00040602684020996094,0.18384917080402374,0.17723621428012848,-0.006612956523895264,0.006612956523895264,0.02715207450091839,0.019328316673636436,-0.007823757827281952,0.007823757827281952,0.030811097472906113,0.021055079996585846,-0.009756017476320267,0.009756017476320267,0.030811097472906113,0.021055079996585846,-0.009756017476320267,0.009756017476320267,4.916569578068174,4.862615106652389,-0.05395447141578469,0.05395447141578469,0.2954906225204468,0.2606387138366699,-0.034851908683776855,0.034851908683776855,0.14253868162631989,0.13597865402698517,-0.006560027599334717,0.006560027599334717
vit_b_32,cam,n02769748,backpack,0,1102,pixelate,digital,4,0.8837800621986389,0.11070693284273148,0.7730731293559074,1,0,0.16960083667421996,0.17487873539872167,52.803242469265804,3.4544033038513704,3.3563791565739383,-0.09802414727743214,ViT,0.21467912197113037,0.21508514881134033,0.00040602684020996094,0.00040602684020996094,0.18384917080402374,0.17723621428012848,-0.006612956523895264,0.006612956523895264,0.02715207450091839,0.019328316673636436,-0.007823757827281952,0.007823757827281952,0.030811097472906113,0.021055079996585846,-0.009756017476320267,0.009756017476320267,0.030811097472906113,0.021055079996585846,-0.009756017476320267,0.009756017476320267,4.916569578068174,4.862615106652389,-0.05395447141578469,0.05395447141578469,0.2954906225204468,0.2606387138366699,-0.034851908683776855,0.034851908683776855,0.14253868162631989,0.13597865402698517,-0.006560027599334717,0.006560027599334717
vit_b_32,ig,n02769748,backpack,0,1102,pixelate,digital,4,0.8837800621986389,0.11070693284273148,0.7730731293559074,1,0,0.3662786740181063,0.598779803694771,5.596172190062862,2.315638217577297,1.8073405471976887,-0.5082976703796083,ViT,0.21467912197113037,0.21508514881134033,0.00040602684020996094,0.00040602684020996094,0.18384917080402374,0.17723621428012848,-0.006612956523895264,0.006612956523895264,0.02715207450091839,0.019328316673636436,-0.007823757827281952,0.007823757827281952,0.030811097472906113,0.021055079996585846,-0.009756017476320267,0.009756017476320267,0.030811097472906113,0.021055079996585846,-0.009756017476320267,0.009756017476320267,4.916569578068174,4.862615106652389,-0.05395447141578469,0.05395447141578469,0.2954906225204468,0.2606387138366699,-0.034851908683776855,0.034851908683776855,0.14253868162631989,0.13597865402698517,-0.006560027599334717,0.006560027599334717
vit_b_32,rollout,n02769748,backpack,0,1102,pixelate,digital,5,0.8837800621986389,0.024631958454847336,0.8591481037437916,1,0,0.816306216631979,0.9820665351854674,2.7030774777412088,3.8272402634878833,4.106040868510902,0.2788006050230192,ViT,0.21467912197113037,0.21567530930042267,0.0009961873292922974,0.0009961873292922974,0.18384917080402374,0.17568764090538025,-0.008161529898643494,0.008161529898643494,0.02715207450091839,0.01924937590956688,-0.007902698591351509,0.007902698591351509,0.030811097472906113,0.01936202682554722,-0.011449070647358894,0.011449070647358894,0.030811097472906113,0.01936202682554722,-0.011449070647358894,0.011449070647358894,4.916569578068174,4.84470038672745,-0.07186919134072411,0.07186919134072411,0.2954906225204468,0.25705283880233765,-0.03843778371810913,0.03843778371810913,0.14253868162631989,0.13481611013412476,-0.007722571492195129,0.007722571492195129
vit_b_32,cam,n02769748,backpack,0,1102,pixelate,digital,5,0.8837800621986389,0.024631958454847336,0.8591481037437916,1,0,0.23221847192390305,0.1333240463886215,42.941681588005316,3.4544033038513704,3.4878262790587513,0.03342297520738091,ViT,0.21467912197113037,0.21567530930042267,0.0009961873292922974,0.0009961873292922974,0.18384917080402374,0.17568764090538025,-0.008161529898643494,0.008161529898643494,0.02715207450091839,0.01924937590956688,-0.007902698591351509,0.007902698591351509,0.030811097472906113,0.01936202682554722,-0.011449070647358894,0.011449070647358894,0.030811097472906113,0.01936202682554722,-0.011449070647358894,0.011449070647358894,4.916569578068174,4.84470038672745,-0.07186919134072411,0.07186919134072411,0.2954906225204468,0.25705283880233765,-0.03843778371810913,0.03843778371810913,0.14253868162631989,0.13481611013412476,-0.007722571492195129,0.007722571492195129
vit_b_32,ig,n02769748,backpack,0,1102,pixelate,digital,5,0.8837800621986389,0.024631958454847336,0.8591481037437916,1,0,0.34693329754395386,0.5878260895619034,4.396321499206415,2.315638217577297,2.478774370813185,0.16313615323588815,ViT,0.21467912197113037,0.21567530930042267,0.0009961873292922974,0.0009961873292922974,0.18384917080402374,0.17568764090538025,-0.008161529898643494,0.008161529898643494,0.02715207450091839,0.01924937590956688,-0.007902698591351509,0.007902698591351509,0.030811097472906113,0.01936202682554722,-0.011449070647358894,0.011449070647358894,0.030811097472906113,0.01936202682554722,-0.011449070647358894,0.011449070647358894,4.916569578068174,4.84470038672745,-0.07186919134072411,0.07186919134072411,0.2954906225204468,0.25705283880233765,-0.03843778371810913,0.03843778371810913,0.14253868162631989,0.13481611013412476,-0.007722571492195129,0.007722571492195129
vit_b_32,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,1,0.8837800621986389,0.1006527990102768,0.7831272631883621,1,0,0.8921568627450981,0.9899538261743253,2.087642465790579,3.8272402634878833,3.9860760735400182,0.15883581005213498,ViT,0.21467912197113037,0.2150702327489853,0.00039111077785491943,0.00039111077785491943,0.18384917080402374,0.18275614082813263,-0.0010930299758911133,0.0010930299758911133,0.02715207450091839,0.024849627166986465,-0.002302447333931923,0.002302447333931923,0.030811097472906113,0.02999451756477356,-0.0008165799081325531,0.0008165799081325531,0.030811097472906113,0.02999451756477356,-0.0008165799081325531,0.0008165799081325531,4.916569578068174,4.922156157811329,0.005586579743154907,0.005586579743154907,0.2954906225204468,0.24764227867126465,-0.04784834384918213,0.04784834384918213,0.14253868162631989,0.13394123315811157,-0.008597448468208313,0.008597448468208313
vit_b_32,cam,n02769748,backpack,0,1102,jpeg_compression,digital,1,0.8837800621986389,0.1006527990102768,0.7831272631883621,1,0,0.23814515631744465,0.29723240772637294,36.61315944542127,3.4544033038513704,3.0974804670204468,-0.35692283683092363,ViT,0.21467912197113037,0.2150702327489853,0.00039111077785491943,0.00039111077785491943,0.18384917080402374,0.18275614082813263,-0.0010930299758911133,0.0010930299758911133,0.02715207450091839,0.024849627166986465,-0.002302447333931923,0.002302447333931923,0.030811097472906113,0.02999451756477356,-0.0008165799081325531,0.0008165799081325531,0.030811097472906113,0.02999451756477356,-0.0008165799081325531,0.0008165799081325531,4.916569578068174,4.922156157811329,0.005586579743154907,0.005586579743154907,0.2954906225204468,0.24764227867126465,-0.04784834384918213,0.04784834384918213,0.14253868162631989,0.13394123315811157,-0.008597448468208313,0.008597448468208313
vit_b_32,ig,n02769748,backpack,0,1102,jpeg_compression,digital,1,0.8837800621986389,0.1006527990102768,0.7831272631883621,1,0,0.378950261060731,0.5984899750802783,1.5294705468106182,2.315638217577297,2.541418453727064,0.22578023614976717,ViT,0.21467912197113037,0.2150702327489853,0.00039111077785491943,0.00039111077785491943,0.18384917080402374,0.18275614082813263,-0.0010930299758911133,0.0010930299758911133,0.02715207450091839,0.024849627166986465,-0.002302447333931923,0.002302447333931923,0.030811097472906113,0.02999451756477356,-0.0008165799081325531,0.0008165799081325531,0.030811097472906113,0.02999451756477356,-0.0008165799081325531,0.0008165799081325531,4.916569578068174,4.922156157811329,0.005586579743154907,0.005586579743154907,0.2954906225204468,0.24764227867126465,-0.04784834384918213,0.04784834384918213,0.14253868162631989,0.13394123315811157,-0.008597448468208313,0.008597448468208313
vit_b_32,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,2,0.8837800621986389,0.0447770431637764,0.8390030190348625,1,0,0.8741363211951447,0.9903935444000879,1.546437180078299,3.8272402634878833,3.7576932824151656,-0.06954698107271762,ViT,0.21467912197113037,0.21477678418159485,9.766221046447754e-05,9.766221046447754e-05,0.18384917080402374,0.1830393671989441,-0.0008098036050796509,0.0008098036050796509,0.02715207450091839,0.024635137990117073,-0.0025169365108013153,0.0025169365108013153,0.030811097472906113,0.029660917818546295,-0.0011501796543598175,0.0011501796543598175,0.030811097472906113,0.029660917818546295,-0.0011501796543598175,0.0011501796543598175,4.916569578068174,4.925200577872511,0.008630999804337236,0.008630999804337236,0.2954906225204468,0.20736108720302582,-0.08812953531742096,0.08812953531742096,0.14253868162631989,0.13356970250606537,-0.008968979120254517,0.008968979120254517
vit_b_32,cam,n02769748,backpack,0,1102,jpeg_compression,digital,2,0.8837800621986389,0.0447770431637764,0.8390030190348625,1,0,0.03228459798478306,-0.1538933305475946,28.517784574132204,3.4544033038513704,3.785788902716597,0.3313855988652268,ViT,0.21467912197113037,0.21477678418159485,9.766221046447754e-05,9.766221046447754e-05,0.18384917080402374,0.1830393671989441,-0.0008098036050796509,0.0008098036050796509,0.02715207450091839,0.024635137990117073,-0.0025169365108013153,0.0025169365108013153,0.030811097472906113,0.029660917818546295,-0.0011501796543598175,0.0011501796543598175,0.030811097472906113,0.029660917818546295,-0.0011501796543598175,0.0011501796543598175,4.916569578068174,4.925200577872511,0.008630999804337236,0.008630999804337236,0.2954906225204468,0.20736108720302582,-0.08812953531742096,0.08812953531742096,0.14253868162631989,0.13356970250606537,-0.008968979120254517,0.008968979120254517
